   5.7054365e+00   5.4413491e+00   5.1356126e+00   4.9974307e+00   5.0228698e+00   5.1190670e+00   5.3425932e+00   5.5765609e+00   5.6553503e+00   5.5537610e+00   5.2992476e+00   5.1369150e+00   5.1308223e+00   5.1034296e+00   5.0096228e+00   4.9918295e+00   5.1356275e+00   5.2161321e+00   5.1823834e+00   5.2626257e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3233823e+00   6.8463127e+00   6.3311049e+00   6.0185013e+00   5.7940314e+00   5.6600140e+00   5.5957395e+00   5.6090667e+00   5.5813623e+00   5.5120798e+00   5.5756350e+00   5.7029550e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1575823e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2803273e+00   6.4266772e+00   0.0000000e+00   0.0000000e+00   8.8185387e+00   8.3253212e+00   7.0163102e+00   6.7793789e+00   6.7345085e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5210352e+00   9.0399132e+00   8.8589077e+00   8.0019341e+00   7.0738626e+00   6.8638034e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8245840e+00   8.7891626e+00   9.1947851e+00   9.3873081e+00   8.6098709e+00   8.1792126e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0030737e+00   9.8125172e+00   1.0596912e+01   1.0741958e+01   1.0221422e+01   8.7719555e+00   8.3793602e+00   7.6978054e+00   7.6302848e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0333794e+01   9.9511862e+00   9.8132362e+00   9.7720490e+00   9.3784027e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0350777e+01   1.0741319e+01   1.0906347e+01   1.0636535e+01   1.0198236e+01   9.8713684e+00   9.5937996e+00   8.3939199e+00   8.2198753e+00   6.8306975e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0681695e+01   1.0595001e+01   1.0580297e+01   1.0109706e+01   9.7632341e+00   9.1693268e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1049128e+00   1.1026348e+01   1.1110135e+01   1.1316078e+01   1.0823366e+01   1.0473339e+01   1.0710475e+01   1.0389294e+01   9.4506226e+00   8.6886024e+00   7.2097917e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0327583e+01   1.1047319e+01   1.0486670e+01   1.0470253e+01   9.8449736e+00   9.5375319e+00   8.8712463e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9762821e+00   1.1471234e+01   1.1413983e+01   1.1858082e+01   1.1308014e+01   1.0893688e+01   1.0981503e+01   1.0620216e+01   1.0110579e+01   9.0690832e+00   7.6895390e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5151758e+00   1.1447463e+01   1.1457434e+01   1.0302484e+01   1.0250890e+01   9.7963963e+00   9.5610247e+00   0.0000000e+00   8.6593561e+00   8.5437346e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1286263e+01   1.1960588e+01   1.1905082e+01   1.2498255e+01   1.1994566e+01   1.1304876e+01   1.0670354e+01   1.0294968e+01   1.0168078e+01   9.4473290e+00   8.5361133e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0900883e+01   1.2573979e+01   1.1908283e+01   1.0306508e+01   1.0279528e+01   1.0304403e+01   1.0171028e+01   9.1142232e+00   8.4468463e+00   7.8460640e+00   7.6115639e+00   6.7232830e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0756152e+01   1.1569890e+01   1.1521134e+01   1.1342186e+01   1.0609417e+01   1.0131635e+01   9.8702564e+00   9.6533222e+00   9.0223761e+00   8.7499866e+00   8.6546440e+00   8.1713037e+00   7.0968981e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0858280e+01   1.0393457e+01   9.6853456e+00   9.3912230e+00   9.4397755e+00   9.5721159e+00   9.1185284e+00   0.0000000e+00   0.0000000e+00   6.9891186e+00   7.1687236e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0890180e+01   1.1044790e+01   1.0574818e+01   1.0231063e+01   9.7227154e+00   9.4544468e+00   9.0977764e+00   8.9258642e+00   8.5652332e+00   8.5107441e+00   8.3114185e+00   7.5602293e+00   6.8660040e+00   0.0000000e+00   9.2588367e+00   9.7534590e+00   1.0020923e+01   9.5168390e+00   8.9433517e+00   8.6443806e+00   8.6733513e+00   9.0046234e+00   8.4853344e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
