   5.5871908e+00   5.4061159e+00   5.2287308e+00   5.1500359e+00   5.1587074e+00   5.1825364e+00   5.3544291e+00   5.7878802e+00   6.1859916e+00   6.2389721e+00   5.9405161e+00   5.7349409e+00   5.7056906e+00   5.6657447e+00   5.6134979e+00   5.5969877e+00   5.5357577e+00   5.2978378e+00   5.0148279e+00   4.8025985e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8998844e+00   6.6123474e+00   6.0654352e+00   5.6920887e+00   5.4226226e+00   5.4450922e+00   5.5710058e+00   5.6409452e+00   5.7726005e+00   5.8571843e+00   5.8026866e+00   5.7149049e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7393289e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3958611e+00   5.5792027e+00   0.0000000e+00   0.0000000e+00   8.9654560e+00   8.8058996e+00   7.5716367e+00   7.2073402e+00   6.6123219e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0726042e+00   8.6656275e+00   9.2182674e+00   8.7629499e+00   7.5459061e+00   7.1644416e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5651789e+00   9.0518322e+00   1.0015243e+01   1.0786665e+01   9.5898476e+00   8.7666397e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4983463e+00   8.5297174e+00   9.3144674e+00   9.8624439e+00   9.8811369e+00   9.3344479e+00   8.5608215e+00   8.1000166e+00   7.8807664e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5391445e+00   1.0223469e+01   1.0383562e+01   1.0532919e+01   9.8118505e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7229776e+00   9.5568275e+00   1.0289152e+01   1.0894234e+01   1.0390564e+01   1.0399232e+01   1.0008094e+01   9.4298840e+00   8.9731817e+00   7.8756185e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0757419e+01   1.1445686e+01   1.1594627e+01   1.1140372e+01   1.0352488e+01   9.6224556e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4393587e+00   9.8186998e+00   1.0802646e+01   1.1483164e+01   1.1736115e+01   1.1225268e+01   1.1551037e+01   1.1326635e+01   1.0972012e+01   1.0080662e+01   8.2503328e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0647346e+01   1.2026782e+01   1.2075871e+01   1.2097086e+01   1.1465092e+01   1.0493549e+01   9.3454294e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2039328e+00   1.0440567e+01   1.1484584e+01   1.2006481e+01   1.2057758e+01   1.1739634e+01   1.1851088e+01   1.1610176e+01   1.1526099e+01   1.0705431e+01   8.6067734e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5412664e+00   1.1740469e+01   1.2436168e+01   1.1708904e+01   1.1495295e+01   1.1125052e+01   1.0397069e+01   0.0000000e+00   8.8613777e+00   8.5734634e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8493741e+00   1.0633963e+01   1.1455402e+01   1.1628067e+01   1.1825736e+01   1.1751706e+01   1.1054059e+01   1.0634521e+01   1.0786325e+01   1.0762115e+01   9.2668387e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1086928e+01   1.2431779e+01   1.1804936e+01   1.0261460e+01   9.7450984e+00   1.0056629e+01   1.0180761e+01   8.9160829e+00   8.7332422e+00   8.1616371e+00   8.2018264e+00   6.8874836e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   9.8015966e+00   1.0289889e+01   1.0670557e+01   1.0581055e+01   1.0173461e+01   9.9238443e+00   9.6286535e+00   9.4731636e+00   9.4295244e+00   9.0503635e+00   9.0049210e+00   8.5236692e+00   7.3711739e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0104257e+01   9.7165146e+00   9.4542971e+00   9.5035048e+00   9.5441151e+00   9.6775703e+00   9.2610865e+00   0.0000000e+00   0.0000000e+00   7.5793948e+00   7.8149295e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   9.9263544e+00   1.0113125e+01   1.0088187e+01   9.6476460e+00   9.2853231e+00   9.1824989e+00   8.8847857e+00   8.9257030e+00   9.0776644e+00   8.9765368e+00   8.7159004e+00   8.0560522e+00   7.3854122e+00   0.0000000e+00   9.8663778e+00   9.5505342e+00   9.4468613e+00   9.1814938e+00   8.9709082e+00   8.9604416e+00   9.3030901e+00   9.6945877e+00   8.8459015e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
